title,link,content
"[도요타 창업자 4세 도요다 아키오, 14년 만에 회장 취임]",https://n.news.naver.com/mnews/article/016/0002095416?sid=104,"[




[AP][헤럴드경제=이민경 기자] 도요다 아키오(66·사진) 일본 도요타자동차 사장이 오는 4월 사장 취임 14년 만에 회장직에 오른다.27일 니혼게이자이신문(닛케이) 등 현지 언론에 따르면 도요타자동차는 4월 1일 도요다 사장이 대표권이 있는 회장으로 취임한다고 발표했다.후임 사장으로는 1992년 도요타에 입사해 코롤라와 프리우스 등의 부품 개발에 종사해 온 사토 고지(53) 집행임원이 임명됐다.도요다 신임 회장은 이날 온라인 회견에서 “도요타의 변혁을 더욱 추진하기 위해 내가 회장이 돼 신임 사장을 지원하는 형태가 가장 좋다고 생각해 이번 결론에 이르렀다”고 인사 배경을 설명했다.현지 방송 NHK는 “도요다 사장이 대표권이 있는 회장으로서 계속 경영을 맡을 것으로 보인다""고 전했다.도요다 신임 회장은 도요타자동차를 창업한 도요다 기이치로 전 회장의 증손자로 지난 2009년 6월 14년 만에 창업가 출신으로 사장에 취임했다.그는 앞서 2000년 44살의 나이에 이사로 발탁된 뒤 2002년 상무, 2003년 전무를 거쳐 2005년 부사장으로 초고속 승진했다.도요타가 리먼브러더스 파산 쇼크로 직격탄을 맞으며 2008년 회계연도에 연결 기준 4610억엔(약 4조4000억원)의 영업손실을 기록하며 위기에 빠지자 창업가 출신으로 사장으로 나섰다.사장 취임 이듬해인 2010년에는 미국에서 도요타자동차 대량 리콜 문제로 미 의회 공청회에 참석했으며 2011년 동일본대지진으로 공장에 큰 피해를 보는 어려움을 겪었다.이후 대대적인 조직 개편 등으로 도요타를 다시 일으켜 세웠다. 도요타는 2020년 5년 만에 세계 자동차 판매 대수 1위에 복귀한 이후 작년까지 3년 연속 1위를 유지했다.닛케이는 “코로나19 대응에서 최악의 시기를 벗어났다고 판단해 도요다 사장이 회장으로 창업가의 구심력을 유지하며 사장 자리를 인계하는 것”이라고 분석했다.
]"
[세종대 서소현씨 '경기창업경진대회' 최우수상 수상],https://n.news.naver.com/mnews/article/003/0011657443?sid=102,"[
기사내용 요약서소현 학생, 경로 기반 출퇴근 카풀 서비스 '올라타(Ollata)' 발표'경기 지역 유니콘 기업을 찾아라' 주제로 진행



세종대 영어영문학과 서소현(오른쪽) 학생. 사진 세종대 *재판매 및 DB 금지[서울=뉴시스]허서우 인턴 기자 = 세종대는 영어영문학과 서소현 학생이 경기지방중소벤처기업청 등 6개 기관이 공동 주최한 '2022 경기창업경진대회' 예비창업부문에서 최우수상을 받았다고 25일 밝혔다.이번 대회는 경기 지역 내 창업 열기 확산과 청년창업 붐을 조성하기 위해 개최됐다.대회는 '경기 지역 유니콘 기업을 찾아라'를 주제로 지역 대학생과 스타트업을 대상으로 진행됐다. 서소현 학생은 경로 기반 출퇴근 정기 카풀 서비스 '올라타(Ollata)'를 발표해 최우수상 수상의 영예를 안았다. '올라타'는 서로의 통근길을 지도에서 공유하고 하나의 경로에 많은 동승자가 모일수록 가격은 더욱 저렴해지는 공유경제 모델이다. 사용자의 거주지를 기반으로 출퇴근 경로가 유사한 사람들끼리 소통할 수 있는 지역 커뮤니티 환경을 먼저 조성하고, 지도에서 다른 사용자들의 출퇴근 경로를 확인할 수 있는 것을 차별점으로 내세워 심사위원들로부터 호평받았다.
]"
"[프랭크버거, 수제버거 창업 성공 노하우는 … 최단시간 550호점 돌파]",https://n.news.naver.com/mnews/article/417/0000890321?sid=101,"[




 ""프랜차이즈사업만 10년, 10년의 업력이 대신 말해주듯 프랭크버거만의 검증된 체계적인 본사 시스템이 지금의 '성공창업' 이라는 타이틀에 걸맞는 프랭크버거가 되었습니다""하루, 한달, 매년 새로운 기록을 갱신하고 있는 프랭크버거 가맹사업 시작이후 경기침체, 경제불황 시기에도 3년만에 550호점 가맹점 돌파를 기록하며 블루오션 창업아이템으로 검증받고 있다. 프랭크버거 프랜차이즈창업이 성공할 수 있었던 이유로 전반적인 창업의 모든 컨설팅을 통해 운영,조리교육을 진행하고, 수제버거의 핵심 수제패티 본사 자체생산 및 관리와 유통한다. 또 프랜차이즈 가맹본부의 본사 슈퍼바이저 지원 공격적 마케팅 전략을 지원해 준다. 안정적인 매출이 나오는지, 본사의 사후관리는 어떠한지, 수제버거 전문 프랜차이즈창업을 고민중이시라면 주저없이 전국 프랭크버거 매장을 직접 살펴보라고 전했다. 프랭크버거 관계자는 ""프랜차이즈창업에 있어서 다점포 운영 증가는 본사의 꾸준한 지원과 사후관리가 되지 않는다면 어려운 일이다""라며 ""가족간의 다점포 매장운영은 물론 한명의 점주가 4개의 매장을 운영하는 등의 결과는 점주와 본사 사이의 높은 신뢰로 여러 매장의 프랜차이즈창업을 해도 믿을 수 있다는것을 의미한다""고 말했다. 
]"
"[도요타 창업주 손자 아키오 사장, 4월 회장 취임]",https://n.news.naver.com/mnews/article/015/0004803501?sid=104,"[




사진=AP도요다 아키오 일본 도요타 사장(사진)이 오는 4월 회장직에 오른다. 2009년 도요타가 리콜 사태로 위기에 빠졌을 때 창업주의 자손으로서 경영에 뛰어든 지 14년 만이다.26일 도요타는 오는 4월 1일자로 아키오 사장을 도요타 대표이사 회장으로 선임한다고 발표했다. 아키오 사장은 도요타 이사회 회장직에도 오른다. 후임 사장으로는 사토 고지 도요타 집행임원이 임명됐다.닛케이는 “아키오 사장이 최근 경영 과제였던 코로나19 대응에 있어 최악의 상황을 벗어났다고 판단한 것으로 보인다”며 “사장직을 인계하되 구심력을 유지할 것”이라고 분석했다.아키오 사장은 도요타 창업주인 도요다 기이치로의 손자다. 1984년 입사해 2009년 사장으로 취임했다. 창업주 가문 출신이 최고경영자(CEO)에 오른 것은 14년 만이다. 2008년 리먼 사태, 2009년 대규모 리콜 사태를 겪으며 위기에 빠진 도요타를 구했다는 평가다.도요타는 2020년 5년 만에 자동차 판매량 기준 세계 1위에 복귀한 이후 지난해까지 3년째 1위를 지키고 있다. 최근 2023회계연도(2023년 4월∼2024년 3월)에 세계 기준 1060만대의 신차를 생산하겠다는 계획을 발표했다. 다만 아키오 사장은 전기차 사업에 소극적이라는 비판도 받는다.후임자인 사토 집행임원은 도요타 최고브랜딩책임자(CBO)로 렉서스 사업부인 렉서스인터내셔널 사장을 맡아왔다. 와세다대 기계공학과를 졸업한 뒤 1992년 도요타에 엔지니어로 입사해 30년째 도요타에서 일한 ‘도요타맨’이다.
]"
[하동군 ‘청년 창업 렌터카 임차비’ 50% 지원],https://n.news.naver.com/mnews/article/056/0011417555?sid=101,"[
[KBS 창원]하동군이 전국에서 처음으로 교통이 열악한 지역 청년들의 이동권을 보장하기 위해 렌터카 임차비용을 지원합니다.지원 대상은 하동에 주소를 둔 19살에서 45살 청년으로, 취업과 창업 목적으로 차를 빌리면 임차료의 50%, 한 달에 최대 40만 원까지 지원 받을 수 있습니다.
]"
"[이영 장관…""중동·다보스포럼서 K 스타트업 우수성 확인…창업대국 총력""]",https://n.news.naver.com/mnews/article/421/0006596843?sid=101,"[
코리아스타트업포럼 신년회 방문



이영 중소벤처기업부 장관.  2023.1.26/뉴스1 ⓒ News1 김명섭 기자(서울=뉴스1) 김예원 기자 = 중소벤처기업부는 이영 중기부 장관이 서울 강남구 드림플러스에서 열린 코리아스타트업포럼 신년회에 참석했다고 26일 밝혔다.이날 이 장관은 현장을 방문해 글로벌 창업대국 건설에 강력한 정책 의지를 표명했다. 이 장관은 ""CES·중동 순방·다보스 회의 등에서 K-스타트업 우수성과 혁신성을 다시 한번 확인했다""면서 ""글로벌 창업대국 건설에 총력을 다해 복합위기를 극복하겠다""고 말했다. 한편 코리아스타트업포럼은 국내 최대 규모의 스타트업 단체로, 지난해 말 기준 2050개사가 가입돼 있다.
		]"
"[코트라 ""해외진출 韓스타트업 절반이 처음부터 해외서 창업""]",https://n.news.naver.com/mnews/article/001/0013717267?sid=101,"[
259개사 진출 현황 조사…'본글로벌' 스타트업 꾸준히 늘어



스타트업 기업(PG)[제작 이태호]    (서울=연합뉴스) 권희원 기자 = 현재 해외에 진출해 있는 우리나라 스타트업의 절반은 처음부터 해외에서 창업한 회사인 것으로 나타났다.    대한무역투자진흥공사(코트라)는 지난달 북미, 아시아, 유럽 지역 29개국의 해외 진출 스타트업 259개사를 대상으로 현황 조사를 한 결과 이같이 분석됐다고 25일 밝혔다.    처음부터 해외에서 창업한 '본 글로벌'(Born Global) 스타트업의 비중은 매년 늘어나고 있는 것으로 조사됐다. 2020년 37%에서 2021년 46%, 지난해에는 51%(132개사)까지 늘어 절반가량을 차지했다.    해외 진출 스타트업 중 지난해 신규 창업한 곳은 26개사였고, 이 중 절반이 한국에 모기업이 없는 본 글로벌 스타트업이었다.    국내 스타트업이 가장 많이 진출하는 지역은 미국 실리콘밸리인 것으로 나타났다.    북미 진출 스타트업(36.7%) 중 48.4%가 실리콘밸리에 소재하고 있었고, 중국(19.7%), 동남아(15.4%), 유럽(10.8%) 등이 뒤를 이었다.    다만 북미 진출 스타트업의 비중은 2020년 이후 감소세를 보였다.    진출 분야는 인공지능(8.9%), 라이프스타일(8.1%), 모바일(7.7%), 게임·엔터테인먼트(7.3%) 등으로 다양한 분야에 고르게 분포됐다.    해외 진출 스타트업의 70%는 성장 초기 단계(시리즈 A)였고, 직원 수가 10명 이하인 곳이 64%였다.    연 매출은 100만달러(한화 약 12억원) 이상이 25%로 가장 많았고, 1만달러(1천200만원) 이하가 18%를 차지해 아령형 분포를 나타냈다.    해외 진출 방식은 단독 투자가 76.5%로 가장 많았고, 해외 기업과의 합작투자가 8.1%, 해외지사를 본사로 전환하는 '플립'이 5.0%였다.    지난해 해외 투자 유치에 성공한 스타트업은 6개사였다.    hee1@yna.co.kr
]"
"[메인콘텐츠, '한국글로벌셰프 고등학교' 창업캠프 성료]",https://n.news.naver.com/mnews/article/008/0004844564?sid=101,"[
			창업진로교육 전문 기업인 메인콘텐츠(대표 임한규, 김태성)가 '한국글로벌셰프 고등학교' 학생들을 대상으로 창업캠프를 진행했다고 밝혔다.



사진제공=메인콘텐츠이번 캠프는 한국글로벌셰프 고등학교 2학년 학생들을 대상으로 진행됐으며 한국형 창업 교육기업 메인콘텐츠의 교육 커리큘럼에 따라 기업가정신, 창조적 파괴 아이디어 발상 및 아이디어 차별화, 네이밍과 로고 만들기 실습 과정을 진행해 사업계획서를 작성했다.메인콘텐츠에 따르면 본 프로그램은 혁신적 창업역량과 문제해결력을 향상시키는 데 의의를 두며 아직 진로를 결정하지 못한 청소년들에게 잠재력을 일깨기 위해 구성됐다. 미래 세상에 필요한 아이디어를 발굴해 실현하는 잠재력과 기업가 정신 함양에 도움을 준다.교육을 맡은 메인콘텐츠 최동혁 강사는 ""기업가 정신을 햠양시켜 줄 수 있는 제일 좋은 방법이 창업 교육""이라며 ""이번 창업캠프를 통해 학생들이 자신의 삶과 진로를 설계, 관리할 수 있는 역량을 강화하는 자리가 되었을 것""이라고 전했다.한편 메인콘텐츠에서는 학생들이 진로방향을 다양하게 모색할 수 있는 맞춤형 교육 콘텐츠를 만들어 보급할 예정이다.
]"
[보은군 청년기본계획 확정…창업공간 조성 등 46개 사업],https://n.news.naver.com/mnews/article/001/0013716756?sid=102,"[
			(보은=연합뉴스) 변우열 기자 = 충북 보은군은 앞으로 5년간 추진할 청년정책 로드맵인 '2023∼2027 청년정책 기본계획'을 확정했다고 25일 밝혔다.



보은청년네크워크[보은군 제공. 재판매 및 DB금지]보은군은 '청년의 꿈과 희망이 살아있는 도시형 농촌 보은건설'이라는 비전을 실현하기 위해 4개 분야 46개 사업을 추진하기로 했다.    일자리 분야는 창업 공간 조성, 기업·청년 간 매치 메이킹, 지역 혁신 청년 정착 일자리 마련 등 16개 사업, 주거·생활 분야는 보금자리 조성, 신혼부부 주거자금 대출이자 지원, 중고생 학습 증진 등 18개 사업을 추진한다.    문화·여가 분야는 문화공간 조성, 청년 동아리 지원 등 5개 사업, 교육 참여와 활동 분야는 각종 위원회 청년 참여 확대, 청년공동체 활성화 사업, 청년 네트워크 구성·운영 등 7개 사업을 펼치기로 했다.    또 올해 두 차례 청년들이 기획하고 추진하는 '청년 어울림한마당'을 개최할 예정이다.    오는 4월에 열 첫 번째 한마당은 보청천 벚꽃길 일원에서 프리마켓, 버스킹, 동아리공연 등 청년들이 어울리며 즐길 수 있는 다양한 프로그램을 운영한다. 9월에는 청년정책 성과보고회 등을 통해 청년들의 생각을 알아보는 시간을 가질 예정이다.    군 관계자는 ""청년정책 기본계획은 저출산·고령화로 인구소멸 위기에 처해있는 지역에 활력을 불어넣는 데 초점을 맞춰 기획했다""고 말했다.    bwy@yna.co.kr
]"
"[MB에 전화 건 尹대통령 ""UAE 성과 이어가겠다…역할 해달라""]",https://n.news.naver.com/mnews/article/001/0013723897,"[
조만간 'UAE 300억불 투자' 윤곽…'미래 먹거리' 과학기술 현장방문도



법무부·공정위·법제처 업무보고 참석한 윤석열 대통령(서울=연합뉴스) 임헌정 기자 = 윤석열 대통령이 26일 청와대 영빈관에서 열린 법무부·공정위·법제처 등에 대한 업무보고에서 발언하고 있다. 2023.1.26 kane@yna.co.kr(서울=연합뉴스) 한지훈 기자 = 윤석열 대통령이 최근 이명박(MB) 전 대통령과 전화 통화를 하고 '아랍에미리트(UAE) 국빈 방문'의 경제외교 성과를 공유한 것으로 알려졌다.    윤 대통령은 '300억 달러 투자 약속'을 이끌어낸 성과를 이어가겠다고 강조하며, UAE 측과 친분이 두터운 이 전 대통령의 지속적인 관심과 역할도 당부한 것으로 전해졌다.    대통령실 관계자는 29일 연합뉴스와 통화에서 ""윤 대통령이 지난주 이 전 대통령에게 전화를 걸어 순방과 관련한 환담을 했다""고 말했다.    앞서 김대기 대통령 비서실장은 지난해 12월 대통령 특사로 UAE를 방문해 윤 대통령뿐 아니라 이 전 대통령의 친서도 전달한 것으로 알려졌다.    이후 무함마드 빈 자이드 알 나흐얀 UAE 대통령은 윤 대통령을 만나 이 전 대통령이 건강한지 물으며 안부를 전해달라고 부탁했다고 한다.    일각에서는 윤 대통령이 이 전 대통령 부부를 한남동 관저로 초대해 식사를 함께하며 '제2의 중동붐'에 관해 의견을 나눌 수 있다는 전망도 나온다.    이와 관련, 이 전 대통령 측 관계자는 통화에서 ""UAE 측과 소통하는 창구가 계속 열려 있다""면서도 ""아직 자유롭게 외출할 수 있을 정도로 건강이 회복되지 않았다""고 했다.    한편, 윤 대통령은 이번 주에도 순방 성과를 이어가기 위해 총력을 기울인다. 이 전 대통령과의 소통도 그런 차원에서 이뤄진 측면이 커 보인다.    연초 노동·교육·연금개혁 등 3대 개혁에 드라이브를 걸던 것과 별도로 글로벌 복합 위기를 돌파하기 위해 수출 증진과 투자 유치에 주력할 분위기다.    조만간 수출전략회의를 주재하며 순방 성과를 점검하기로 한 것이 대표적이다.    이번 회의에서는 UAE 국부펀드의 300억 달러가 원전, 방산, 에너지 등 국내 어느 분야에 투자될지 개략적인 윤곽이 드러날 가능성이 있다.    아울러 중동 자본이 한국 기업 지분을 사들이는 데 있어 국제 기준에 부합하지 않는 제도는 없는지 등 검토도 이뤄질 전망이다.    윤 대통령은 지난 25일 국무회의에서 '한-UAE 투자 협력 플랫폼' 구축을 지시한 데 이어 이튿날 업무보고에서 ""외국인 투자 기업의 국내 투자에 지장이 되는 제도는 바꿔줘야 한다""고 주문한 바 있다.    대통령실 관계자는 통화에서 ""곧 어음이 아닌 현금으로 300억 달러가 들어오게 된다""며 ""윤 대통령은 우리가 그 전에 글로벌 스탠다드로 무장돼 있어야 한다는 생각이 강하다""고 말했다.    과학기술 현장을 찾는 방안도 검토되는 것으로 알려졌다.    지난 19일 스위스 순방 중 취리히 연방공과대학을 방문해 양자기술 석학들과 대화하며 미래 먹거리를 위한 과학기술 지원을 강조한 것의 연장선이다.    hanjh@yna.co.kr
]"
"[경남도 ""지스트롱 혁신창업펀드, 성공적 투자 완료""]",https://n.news.naver.com/mnews/article/003/0011655824?sid=102,"[
기사내용 요약2020년 11월 50억여 원 조성…투자 21개사 중 11개사 경남킥더허들, 총 146억 원 투자유치…매년 매출액 3배씩 증가신선식품몰 미스터아빠, 중기부 '아기유니콘' 선정 등 성과



[창원=뉴시스] 홍정명 기자 = 경남도는 2020년 11월 도내 최초로 조성한 50억여 원 규모의 '지스트롱 혁신창업펀드' 투자가 결성 2년여 만인 올해 성공적으로 완료됐다고 24일 밝혔다.'지스트롱 혁신창업펀드'는 경남 주력산업인 제조업 위기 극복과 전국 최하위 수준의 창업 인프라 및 투자생태계 조성을 위해 경남도 주도로 결성된 펀드다.경남도는 예산 확보, 창업기획자의 역량 강화 지원 등 철저한 사전 준비 끝에 중소벤처기업부가 출자하는 한국모태펀드의 정부 정책자금 30억 원 유치에 성공했고, 이를 토대로 2020년 11월 50억여 원 규모의 '지스트롱 혁신창업펀드'를 결성했다경남도가 펀드 주요 출자자로 참여하고, 지역 창업지원기관인 경남창조경제혁신센터와 경남 소재 창업기획자(액셀러레이터)인 ㈜시리즈벤처스가 공동운용사로서 초기 창업기업에 투자했다.이 펀드의 투자 대상은 지방에 소재한 업력 3년 이내 창업 초기기업 또는 연간 매출액 20억 원 이하의 기업이다.펀드 결성 이후 공동운용사의 적극적인 기업 발굴과 투자로 3년의 투자기간은 2년으로 단축했고, 코로나19 장기화 등으로 어려운 지역 기업의 자금난 해소와 성장에 큰 도움을 주었다.전체 투자기업 21개사 중 절반 이상인 11개사가 경남 소재 기업으로, 지역 창업생태계 조성에 기여하고 있다는 평가를 받고 있다.경남 소재 투자기업 중 킥더허들, 미스터아빠, 크리스티컴퍼니 등 10개사는 300억 원의 후속투자를 유치했으며, 투자 당시 총 1000억 원이었던 기업가치가 현재 약 3000억 원으로 3배가량 상승했다.특히, 디지털 헬스케어 전문업체 킥더허들은 매년 매출액이 300% 이상 증가하고, 누적 투자액 146억 원을 달성했다.온오프라인 통합 신선 식품몰을 운영하는 미스터아빠는 2020년 6월 설립 이후 2년간 연평균 900% 매출 증가와 지난해 중소벤처기업부 주관 '아기유니콘 200 육성사업'에 선정되기도 했다.경남도는 지난해 벤처투자펀드에 출자하기 위한 전용기금 '경상남도 중소기업투자기금'을 설치하고, 초기 창업기업의 자금 지원을 위해 200억 원 규모 펀드를 추가로 조성했다.이재훈 경남도 창업지원단장은 ""경남의 창업가들이 초기뿐만 아니라 성장을 해나가는 과정에서 투자를 받기 위해 수도권으로 빠져나가는 이른바 '수도권 블랙홀' 현상을 막기 위해 기금 규모를 확대해 전략산업별 펀드 조성과 도약·성장 단계의 대규모 펀드도 조성할 계획으로 있다""고 밝혔다.
]"
[[녹색] 농식품 벤처육성지원 대상 기업·예비창업자 모집],https://n.news.naver.com/mnews/article/052/0001841962?sid=102,"[
			한국농업기술진흥원이 올해 농식품 벤처육성지원사업에 참여할 기업과 예비창업자를 모집합니다.농식품 벤처육성지원사업은 농식품과 농산업 분야 예비 창업자와 창업기업을 지원하는 것으로 올해는 역대 최대 규모인 174개 사를 선정해 175억 원을 지원합니다.선정된 예비 창업자와 기업에는 천만 원에서 최대 4억 원까지 지원하고 전문가 컨설팅과 투자유치, 판로확보 등도 지원합니다.※ '당신의 제보가 뉴스가 됩니다'[카카오톡] YTN 검색해 채널 추가[전화] 02-398-8585[메일] social@ytn.co.kr
		]"
[내일 범부처 창업경진대회 '도전! K-스타트업 2023' 시작],https://n.news.naver.com/mnews/article/001/0013717488?sid=101,"[




'K-스타트업 2022 왕중왕전' 참석한 이영 장관(서울=연합뉴스) 이영 중소벤처기업부 장관이 24일 서울 중구 동대문디자인플라자(DDP)에서 열린 '도전 K-스타트업 2022 왕중왕전'에서 에코텍트(오른쪽)에 예비창업리그 대상인 국무총리상을 수여하고 기념촬영을 하고 있다. 2022.11.24 [중소벤처기업부 제공. 재판매 및 DB 금지] photo@yna.co.kr(서울=연합뉴스) 박상돈 기자 = 중소벤처기업부는 교육부·과학기술정보통신부 등과 함께 11개 부처가 협업해 개최하는 국내 최대 규모의 창업경진대회인 '도전! K-스타트업 2023'을 오는 26일 통합공고를 필두로 시작한다고 25일 밝혔다.    오는 8월까지 부처별 예선리그가 진행되며 이후 200개팀의 통합본선을 거쳐 왕중왕전에 진출할 30개팀을 가리게 된다. 오는 10월 왕중왕전에서 올해 최고의 창업기업 10개사와 예비창업자 10개팀을 선정해 상금 15억원과 대통령상·국무총리상 등을 시상한다.    올해는 기존의 업력 7년 이내 창업기업에서 업력 3년 이내 초기 창업기업(예비창업자 포함)으로 참가 자격이 강화되고 투자 유치 실적도 기존 누적 50억원 이내에서 누적 30억원 이내로 제한된다.    또 종전에 10개 리그였던 예선리그는 11개로 확대된다. 공공연구 성과 기반 기술창업 활성화를 위해 과기부 주관의 연구자리그가 신설·운영된다.     도전! K-스타트업은 2016년 중기부, 교육부, 과기부, 국방부 등 4개 부처 협업으로 시작한 이래 점진적으로 확대돼 매년 평균 5천여개팀 이상이 참가한다.    kaka@yna.co.kr
]"
[창업한 기업만 6곳…반도체 명가 中 '다이 가문'],https://n.news.naver.com/mnews/article/009/0005080156?sid=101,"[
'마벨' 세운 막내 다이웨이리성공 자극받아 오빠들도 창업반도체 업계서 존재감 과시반도체 설계 기업 마벨테크놀로지그룹을 공동 창업한 다이웨이리는 실리콘밸리 '중국 반도체 삼남매' 중 막내다. 오빠인 다이웨이민과 다이웨이진 모두 반도체 기업을 창업했다. 삼남매는 1980년대에 가족을 따라 미국 유학길에 올랐다. 공교롭게 모두 UC버클리에서 컴퓨터학을 전공했다. 이후 장남 웨이민은 박사 학위 과정까지 밟고 UC샌타크루즈대 교수로 사회생활을 시작했다. 반면 차남 웨이진은 석사 과정을 마친 뒤 평범하게 직장에 다녔다.학력은 장남 웨이민이 가장 높았지만 창업은 막내 웨이리가 빨랐다.웨이리는 1995년 남편과 함께 반도체 설계 기업인 마벨을 설립했다. 남편과 식탁에 앉아 창업 아이디어를 냈고 사무실은 거실로 정했다. 마벨이 무섭게 성장할 수 있었던 배경에는 '아무도 걷지 않는 길을 걷겠다'는 부부의 철학이 있었다. 마벨은 수많은 반도체 설계 기업의 경쟁을 뚫고 2010년대 들어 급부상한 스마트폰용 반도체 시장을 장악했다. 한때 마벨의 3G 반도체 칩은 시장점유율이 90%에 달했다. 이후 부부는 드림빅세미컨덕터라는 데이터처리장치(DPU) 반도체 업체를 창업해 시선을 끌었다.또 두 부부는 아들 닉 수타르자와 함께 데인저디바이스라는 무선 네트워크 반도체 설계 기업을 공동 창업했다. 웨이리는 ""닉이 서던캘리포니아대에서 박사 학위를 받은 한국인 하이디 정과 결혼해 얼마 전 귀여운 손녀 엘리너를 낳았다""면서 ""손녀의 절반은 한국인""이라고 말했다.동생에게 자극을 받은 차남 웨이진은 실리콘퍼스펙티브라는 반도체 설계용 도구 기업을 설립했다. 웨이진은 2001년 미국 케이던스에 실리콘퍼스펙티브를 5억달러에 매각한다. 하지만 멈춰 서지 않았다. 그는 이후 그래픽처리장치(GPU) 기업인 비반테테크놀로지를 다시 창업했다.창업은 장남 웨이민이 가장 늦었다. 동생들에게서 영감을 받은 그는 2001년 중국으로 귀국했다. 그가 중국에서 설립한 반도체 설계 업체가 베리실리콘이다. 베리실리콘은 이후 비반테테크놀로지를 2016년 인수해 시선을 끌었다. 현재 비반테테크놀로지는 GPU는 물론 사물인터넷(IoT) 애플리케이션, 자동차 반도체, 영상 이미지 프로세서 등 다양한 반도체 칩을 설계하고 있다.
]"
"[유통업계, 창업주 경영 복귀 바람…""좋거나 혹은 나쁘거나""]",https://n.news.naver.com/mnews/article/031/0000724658?sid=101,"[
골든블루·교촌·한국콜마·농심 등 잇단 오너 복귀그 동안 전문경영인 체제로 운영됐던 일부 유통기업에 '왕의 귀환'이 이어지고 있다. 빠르게 변화하는 대·내외적 환경에 더욱 신속한 의사결정이 필요해졌다는 판단에 따른 행보로 풀이된다.



(왼쪽부터) 박용수 골든블루 회장, 권원강 교촌에프앤비 회장, 윤동한 한국콜마홀딩스 회장. [사진=각 사]26일 유통업계에 따르면, 박용수 골든블루 회장이 지난해 말 대표이사에 취임했다. 박 회장은 2011년 골든블루 인수 후 줄곧 회장직만을 유지해 왔지만, 최근 사업 환경 변화와 사위인 김동욱 전 대표이사의 건강상 문제 등으로 대표이사직과 회장직을 겸임하게 됐다.박 회장의 대표이사 취임은 다른 유통 기업들과 달리 부진한 경영실적이 원인은 아니다. 지난해 골든블루의 영업이익은 사상 최대치를 기록할 것으로 추정되기 때문이다.업계에서는 박용수 회장의 경영 일선 복귀가 2년 전 생긴 노조 때문이라는데 힘을 싣는다. 임금협상 타결이 어려운 상황에 놓이자 박 회장이 전면에 나섰다는 것이다. 골든블루 노조는 빠르면 이달 파업에 돌입할 예정이다.지난해 12월에는 치킨프랜차이즈 1위 기업인 교촌치킨의 권원강 회장도 경영 일선에 복귀했다. 권 회장은 2019년 '갑질사태'와 코스피 상장 등을 이유로 자리에서 물러났지만, 최근 어려워진 회사 상황에 3년 만에 복귀 결정을 내렸다.권원강 회장은 복귀 후 글로벌(Global), 소스(Sauce), 친환경(Eco), 플랫폼(Platform) 등 4가지 핵심 키워드를 제시하고, 올해 들어서는 대만의 대표 외식기업 라카파(La Kaffa) 인터내셔널 그룹과 마스터프랜차이즈(MF) 계약을 위한 양해각서(MOU)를 체결하는 등 해외 사업에도 속도를 내고 있다. 또 사업 다각화를 위해 전통주와 장류 시장 진출도 선언한 상황이다.윤동한 한국콜마홀딩스 회장도 최근 지주사 회장으로 복귀했다. 윤 회장 복귀 이후 한국콜마홀딩스는 ESG(환경·사회·지배구조) 경영에 집중하고 있다. 무궁화의 가치를 알리기 위한 '콜마 무궁화 역사문화관'을 개관했고, 바이옴 연구의 선구자인 프랭크 윌리엄 스코필드(한국명 석호필) 박사의 연구정신을 계승하기 위한 호랑이스코필드기념사업회와 '마이크로바이옴 기반 연구 및 사회공헌 활동'을 위한 MOU도 체결했다. 윤 회장은 구체적 사업 대신 ESG 경영에 힘을 쏟으며 기업 문화 변신을 꾀하고 있다.한국콜마홀딩스는 ""윤동한 회장 복귀 이후 진정성 있는 사회공헌 사업이 진행되고 있다""며 ""회사 임직원 전체에 사회공헌 가치가 전파되는 등 ESG경영 인식이 확대되고 있다""고 평가했다.또 농심 그룹의 3남인 신동익 부회장도 지난해 유통전문회사 메가마트 대표이사로 23년만에 복귀했다. 메가마트는 해외 신사업에 속도를 붙이고, 신 부회장이 책임경영에 나선다는 방침이다. 또 신 부회장은 호텔농심 대표이사에도 취임하며, 신종 코로나바이러스 감염증(코로나19)로 경영위기에 빠진 호텔 사업 살리기에도 나선 상황이다.유통업계 관계자는 ""창업주들이 악화된 경영 환경에 대응하기 위해 복귀를 서두르고 있는 것으로 보인다""며 ""창업주로서 빠른 의사 결단이 가능한 만큼 기업 경영에 도움이 될 것""이라고 말했다.
]"
